employee_ID,Role,Experience Years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score
85424d9d-75ff-4c79-9d26-0a3292cbab79,Developer,1,29.1,70.5,11.1,1.1,Low,5.3,2.8,5.8,4,6,4.6,7.43
041a5122-2067-43dd-97e5-75a1d434fbc1,Analyst,15,14.9,45.1,24.3,1.9,Low,7.4,10.6,3.59,9,4.7,4.4,7.6
9204e030-df81-4ade-ba5e-dc20e2bbcfad,Analyst,18,9.6,26.7,21.9,1.1,Low,5.2,5.2,2.88,8,3.7,6.8,5.8
b5ed6683-a185-4ef8-aa77-c3ad79fdda95,Developer,16,13.6,4.2,12.6,0.7,low,8.3,19.4,2.8,9,7.7,2,1.7
aa54bf3f-347d-4966-8b2c-3b6b517aec09,Writer,10,16.6,44.3,38.9,0.3,Medium,8.7,3,2.91,9,4.4,4.5,3.13
e6ea24b4-ee20-4100-92a2-4f88fb38f984,MARKETER,10,10,34.4,24.9,3.1,High,9.8,3.5,0.99,5,2.5,3.2,9.99
aaf2ac5f-9f72-46bc-a1b6-c77142400641,Analyst,14,9,16.9,22.8,2.2,Low,4.1,6.1,1.96,7,5,7,5.65
cf42b226-5a40-4931-b45f-6e33da0f63b6,Developer,15,22.2,41.5,25.8,1.9,High,3.1,6.1,0.1,7,5.4,1,10
caa41647-ad0e-4bcf-994c-3d8496569a7e,manager,17,24.2,51.2,19.2,5.9,Medium,4.5,12,0.67,3,4.5,5.1,4.78
caa135e6-6a68-4b0b-ad6c-20fd06a9c280,Manager,12,4.4,9.3,29.5,1.1,High,19.1,18.4,2.09,5,2,1,10
812bec4d-1b25-4972-8c46-5164ba3a2d02,Developer,19,15.6,34.9,12.8,1.7,High,3.5,8.7,0.87,6,5,5,10
1a477b80-c2ca-4c47-929d-76f13ac91550,MANAGER,15,21.5,62.8,22.5,4.9,Low,1.1,9.9,1.93,2,4.8,2.7,6.97
a8fc92c6-b883-49b3-87a3-b85de8415d5b,Manager,4,4.4,12,23.2,0.4,High,12.6,13.8,4.01,1,4,2.9,10
6b6512fb-e13c-4752-a2ec-7876fff71c77,Manager,15,1.5,4,24.2,1.3,Medium,5,13.6,0.1,5,4.4,6.8,7.44
ae5f2dde-6319-41d8-858a-bd360e7978cc,Manager,5,5,11,18.8,0.9,Low,12.1,8.8,4.01,5,2.9,7,5.65
74c487f6-5378-4377-8838-afb67c9cbd88,Writer,20,13,28,11.4,3.1,Medium,2.8,5.3,1.73,1,5.3,7.7,6.78
de1ee008-b7d7-451e-bc90-c135bc8dda06,Designer,7,10.2,69.7,26.4,3,High,1.9,16.7,4.27,3,1.1,8,1.75
0696954e-c958-4755-a034-581a55b15ce5,Marketer,14,4.8,11.4,29.5,1.4,Medium,1.9,9.5,3.89,8,4.9,5.5,8.42
2b473d08-9492-4694-ab3e-f60b7a115eb1,Marketer,19,5.3,12.3,23.8,7,Medium,4.6,8.2,0.1,8,4.5,6.1,7.97
a80ee34b-7ce2-44ec-9cb6-aeecf2242626,Manager,12,11.8,33.5,18.3,1.9,High,18,14.6,2.66,8,2.9,1,10
77fc4b0a-bd87-47c9-a75b-11a9c152fa5e,Writer,1,7.5,15.8,23.1,4.6,Medium,2.2,5.5,0.2,10,4.1,6.3,7.82
c2c27137-b960-4db7-b924-e99d32bfb955,Manager,4,6.9,27.2,12.5,6,Low,1.2,6.6,0.4,1,2.2,7.3,7.51
4bb77909-4e7d-42f9-bd9f-6542ba1823a4,Manager,7,5.8,15.5,28.1,1.3,High,18.9,13.6,3.32,6,3.9,1,10
ad59fe32-ca1a-437c-a150-da4b9c466d74,Developer,1,0.7,13.2,22.8,3,Low,16.7,8.7,0.4,5,7.2,3.7,5.09
6c1b2ba2-a406-4e2c-9e60-53c53e70124b,Developer,4,16.8,36.6,29,1.6,Low,5,8.4,1.45,4,4.9,3.3,8.4
95046832-5605-4340-926e-951848f1f008,Analyst,16,12.4,33.3,14.1,2.8,Medium,7.2,10.9,1.47,1,5.1,6.1,7.97
da5651c6-695d-4a2a-8db6-e79aca9618db,Analyst,9,18.8,30.6,30,2.6,MEDIUM,4.2,6.1,4.91,9,6.9,1.9,2.49
a7c04fc7-4611-4dc4-8984-78c754cc8823,Writer,4,22.8,27.1,13.3,0.1,High,7.5,12.2,0.76,2,3.4,1.4,2.23
148473b1-723b-4f53-85ed-c61436f982c9,Analyst,19,2.8,13.3,34.2,1,High,4.9,5.8,0.1,2,4.5,2.5,10
b2467c27-83e3-4d1c-b990-e16c72555d41,Marketer,18,7.6,29.7,11,5.9,High,17.3,8.4,3.2,1,1.7,1.5,9.07
13adc7e6-6280-4a39-8201-e6bf119993a1,Designer,3,7.1,24.2,28.3,2,Medium,2.3,5.6,0.96,10,5.5,5.1,8.71
3a180adf-5690-4f59-9d81-ad2ec42e7d19,Marketer,6,19.1,43.1,18.1,2.7,Medium,4.4,7.5,3.66,7,4.3,4.1,9.45
8e651a73-304c-432d-bd50-f29607345242,Writer,13,4.9,8,26.4,0.4,Medium,12.1,12.6,1.63,1,3.3,3.6,9.8
d2105c6c-69c6-4b03-9b20-1b78bf6c66e6,Analyst,11,4.3,13.1,18.5,0.3,Low,6.4,9.2,2.82,5,6.3,8.7,4.4
6dca96bc-1260-4ce3-b168-4cf7b4a6ca2b,Analyst,11,17.9,42.1,29.5,2.4,High,9.7,9.6,0.1,9,5.7,1,10
ace45130-2c20-4b56-959f-31e0c362f7f5,,5,18.2,45.3,34.6,3.6,,16,12,4.26,6,4.6,2.3,1.13
d22862c3-7144-40f7-ae5c-3658dc3721e8,Analyst,16,7.5,23,16.6,2.6,High,6.7,10.1,3.38,4,5.1,5.3,10
64673b10-2ca8-44d3-8764-641c4d15e3e5,Developer,7,14.4,41.8,18.5,1.6,High,2.7,6.5,3.47,2,4.9,4.1,10
b5e5aa02-18d9-4256-8c8d-f3864bf59ff0,Developer,13,24.9,57.5,27.1,1,Medium,1.3,5.4,3.64,2,6,1.2,10
28cbd85c-ac90-44bb-87c9-eeec786216e8,Writer,9,10.5,23.8,21.8,2.6,High,5,8.4,1.89,10,5.2,3.7,10
8dcabffd-3db3-4dd7-92d4-cbed0c432904,Analyst,4,15.4,18.1,24.6,7.8,low,15,14.3,3.96,10,1.9,2.1,6.15
2fd6c142-dad0-4bca-9c39-f16782ccc69d,Writer,19,6.6,4,22.6,0.8,Low,1,9.2,2.83,4,5.1,8.4,4.61
efcb3275-d5ee-46e9-923e-0aceb6a04ae2,Writer,10,19.2,47.6,21.5,2.2,Medium,2.8,8.4,0.85,4,6.2,3.6,9.81
3635d62a-0b7e-4296-8dc8-7a94a99a04c9,Manager,13,1.5,0,29,0.6,Medium,14.8,10.6,0.71,6,2.9,3.2,10
c8692259-1c91-4417-a946-6fb29c4ce2a3,Designer,5,6.5,19.3,17.9,4,Low,2.3,5.1,2.45,2,5.8,9.3,3.95
0348e4c1-fbe1-4ec4-9d2e-b1f7c2adf7d3,Designer,16,7.7,14,31.8,3.6,Medium,2.6,6.2,0.78,7,7.3,4,9.53
659e348b-4707-4ad4-ad32-9217479df563,Marketer,9,5.1,8.9,25.1,4.3,Low,5.4,11.3,2.25,9,1.6,4.2,2.73
94fc178f-449f-480e-bbfd-85c27376fb06,Analyst,4,18.5,39.8,14.4,2.4,Medium,8.2,13.1,4.01,9,6.1,4.2,9.37
ae21b30c-b61e-4d1a-beb6-1d22966df95d,Designer,4,23.2,42,39.3,6.9,Low,3.7,6.4,3.83,8,4.8,3,6.36
0a72e86c-d822-4b14-97f0-718f8ae79ee3,Marketer,11,10.2,25.2,21.4,0.5,Medium,1.8,8.4,0.81,4,8,6.2,7.9
58da626a-1ca9-4735-a12c-01b0892bd613,Developer,13,20.2,46.8,19.1,0.7,High,2.3,6.8,1.03,9,5.5,2.6,10
b34f1bc5-c4a8-4fbb-a71c-49dc3bbc9354,Developer,11,18.6,41.3,17.6,2.8,Low,11.5,10.3,0.37,8,3.3,4.1,7.81
3d1839aa-a4e9-4e3a-892a-cfb032d2c315,Developer,17,14.6,37.8,17.9,1,High,1,4.7,3.8,6,4.9,4.6,10
0f6280a5-cd74-47c7-84cc-e32060035f85,Analyst,13,15,50.6,33.3,3.1,High,11.4,8.7,0.2,7,5.8,2.1,4.82
23f047c3-d12e-452b-afe7-f27b30379550,Analyst,13,23,5.3,26.1,4.3,High,2.1,15.7,0.66,5,2.7,3.8,9.44
c5968c16-5d07-4453-9555-57d1412d6471,Developer,20,16.5,39.5,10,1.1,Low,6.8,6.1,2.31,9,4.1,7.7,5.15
cd3ffc21-bd27-4ef7-8771-b72f34be671b,Marketer,19,10.3,24.9,20.3,3.5,High,2.9,4.5,2.94,9,6.2,4.6,10
6c96e2f5-44bd-4ed3-9cbd-a4574ebff6d4,Designer,15,2.4,3.9,32.7,1.7,High,4.9,6.3,1.24,8,7,3,10
ae936ee3-3ad0-4df6-9d36-811daf25b162,Manager,11,8.4,30.5,19.8,0.8,High,23.7,18.4,1.55,10,1.4,1,10
51d1c50c-bc34-421e-8944-ffea0627c024,Manager,15,4.1,18.1,29.7,0.9,High,9.7,10.5,3.31,3,3.4,2.1,10
c192a3c2-b94f-4dcc-88e0-5c1911b6a860,Developer,16,16.1,67.3,27.9,9.8,Low,15.1,4.5,0.22,4,5.9,9.2,5.39
694a1d71-c37f-450a-a91c-b4b511626183,Marketer,19,10.5,32.2,28.8,1.2,Low,6.6,6.1,0.25,8,4.3,4.5,7.5
b3f4330f-e805-4a08-a2f6-0dcc2aa41100,Marketer,7,2.1,52.2,36.3,6.5,Low,7.1,15.1,1.1,7,1.1,1.7,2.47
238e7b98-639f-4c2e-9337-0aa6008c0392,Developer,2,10.3,26.3,19.5,2.6,Medium,3.8,9,4.15,5,5.1,6.1,7.97
5255ec62-dbdc-4957-aeed-6c56062f06f2,Developer,15,21.3,58.5,10,2.3,High,5.9,8.6,3.05,10,6.2,3.7,10
daa526d0-f0a6-424c-835d-f4f186e0d714,Analyst,18,9.3,31.2,28.8,1.4,Low,2.4,4.3,2.12,4,3.9,5.9,6.48
0935f8d8-970a-4b8d-aa18-83bb8d2e4d69,Designer,19,6.3,17.6,18.1,0.9,Low,6.8,8.6,3.01,4,4.5,8.2,4.77
37a9b3ee-50ce-4da1-a90a-5212890f0438,Developer,8,11.9,27.1,15,0.4,Medium,3.3,5.4,0.53,4,4.8,7,7.31
527db56c-308b-4dd2-91d0-3d6838fe2c8d,Developer,7,17.4,45.3,10.3,0.4,High,4.2,5,5.66,10,4.3,5,10
8d9c600f-cec2-4034-8e15-bd748c02f428,Analyst,15,8.7,18,36.4,1.6,Medium,9.9,10,2.46,4,4.2,1,10
935e4d5f-3c2b-48bb-93ec-1a780b9d9ad7,Developer,12,0.1,4.5,23,8.7,High,13.1,12.6,1,3,6.9,2,8.07
43950eb8-f878-4617-bdf0-5044c2e1f28b,Marketer,6,10,27.3,21.8,1.7,High,6.6,4.7,3.74,3,5.3,3.4,10
9b8ce682-e546-4aaf-938a-c9f317c718fe,Marketer,6,16.4,44.9,13.2,4.9,High,6.2,5.7,0.1,6,4.5,4.1,10
ca9e82b5-9da5-4a77-89d5-9e447e1bb44f,Marketer,14,12,29.6,21.4,0.9,Medium,8,12.6,4.26,1,5,4.2,9.38
96e96a00-15d8-4d59-a7f9-0050b11218d9,Developer,7,23,64,10.2,0.5,Medium,6.2,8.6,4.41,9,2.2,4.6,9.06
ca4ba78e-749e-4c60-81de-649b3a401282,Manager,8,6.1,20.6,25.2,0.9,Low,3.4,6.5,0.68,2,4.3,7.3,5.43
1ff06d46-7395-49c5-b61f-4397c12a7d6c,Writer,20,15,39,17.7,3,Medium,2,6.7,1.79,4,6.4,5.8,8.18
00ce13b3-129d-4fe8-8836-925b4165787b,Manager,2,17.3,26.7,25.6,9,Medium,19.1,1.9,2.09,4,3.1,9,8.44
9ca65b7c-be0a-489b-845c-e5f056bef4f3,Designer,5,4.4,64.9,36.8,1.7,Low,15.6,6.3,1.73,5,1.7,9.7,5.21
9610ccf3-4a49-46c3-95c5-9402d0650ace,Analyst,6,15.8,41.8,19.1,0.8,Low,4,6,4.73,7,6.1,6.3,6.18
bf9b2e60-fb41-4c69-b771-37d961a8cf3a,Analyst,6,0,0,33.1,3.5,Medium,2.7,2,1.73,1,5.4,5.5,8.4
5205a5f8-5e82-4bfa-a17c-443874f3ad78,Manager,15,6.3,17.2,26,0.7,Low,16.9,13.2,2.29,9,1.6,3.7,8.1
14c22b69-9139-40be-9680-cc3db51528a4,Analyst,1,8.5,21.7,14.3,1.3,Medium,1.3,6.2,3.36,7,5.7,8.5,6.2
7f2b65bf-5468-4ef6-befb-3847d8a06dd6,Analyst,18,12.9,79.5,25.5,4.3,High,13.2,17.8,4.87,7,6.8,5.7,6.05
f507e130-02aa-4f64-8512-2c3baeba5eda,Manager,2,5.1,0,27.8,0.8,High,14.7,14.6,2.57,5,3.5,1.1,10
b074d071-5dc4-4632-8abb-d42c4bde05d2,Marketer,19,8.7,22.1,29.6,4.1,High,6,6.5,2.02,8,5.4,1.9,10
4124f3ac-c2dc-4e03-9bde-452f28f16902,Developer,7,13.9,36.1,14.3,1.6,Low,2.8,4.9,0.52,4,6.1,8.2,4.76
d2d4bbff-8124-487c-b6c5-f8242a1308f0,Writer,5,15.2,38.6,16.3,1.2,Medium,4.2,5.9,3.71,7,5.8,5.6,8.34
0ef31aa0-ea1c-451f-a69b-00a6bda0c086,Developer,9,21.6,48.5,21.9,1.2,Low,7.8,10.1,4.33,5,6.5,3.2,8.48
658a1e99-840a-4f28-91eb-0a5727ccbb40,Analyst,18,7.8,15.7,27.3,1.3,Low,7.2,10.2,3.48,7,6.4,5.4,6.84
239249cd-c191-4c0d-b669-8c6c95ab5b91,Developer,16,20.7,56.5,12.4,4.6,Low,1,8.8,0.1,6,5.7,7.5,5.3
73f1f5d1-7bd4-4c02-b5b2-c073371766d8,Marketer,1,6.8,31.2,23.5,2.4,Medium,8.1,13.7,0.79,3,3.4,4.9,8.85
cf0da0b0-e8da-44fe-99fb-4c3446f29f9c,Developer,5,20.6,52.6,22.8,0.7,Medium,6.1,4.1,3.04,4,4.4,2.1,10
03a44751-41df-43d2-9e53-84f87647889c,Designer,6,0.1,5.2,23.3,2.8,Medium,8,8,1.14,6,4.9,6.6,7.58
800e315f-dc18-4ee2-a3d0-7aee29dac108,writer,20,16.5,56.9,27,4,Medium,10.3,1.2,4.83,6,3.5,4.1,5.88
38942690-405f-4fd0-a683-11deeb343fe8,Designer,2,15.6,19.2,37.6,6.4,High,7.2,11.4,3.21,5,7.7,2.8,3.01
ac14de26-3675-441f-a4b1-4a072ef7244f,Analyst,7,12.3,27.5,24.1,0.3,High,2.3,9.1,4.19,4,5.2,3.3,10
f7b65530-5296-471a-83e9-a04fe1f0c076,Analyst,2,7.2,24.2,24,2.6,Medium,6.3,9.1,0.32,3,3.3,5.1,8.7
567ed76c-1ebd-4ee4-bd67-944e89cc1284,Designer,2,2.3,8.3,24.9,3.3,Medium,2.8,4.2,3.5,7,5.5,7,7.3
80dbc660-054f-4c93-ac33-4e474f93b53d,Manager,1,5.2,24.6,12.4,4.1,Medium,12.5,10.5,0.4,6,4.3,7,7.31
3feeb478-ec9c-409a-b5b1-bce66e070e83,Marketer,11,10.6,24.2,12.9,1.2,High,6,5.2,3.54,1,5.3,5.6,9.97
0b9fbb38-1858-4462-b3f1-f5f942f90cc1,Writer,6,23,62.1,10,1.1,Medium,4.9,2.8,4.8,2,5,5,8.77
1e920f3b-2f35-4e2f-abd0-3712de507811,Writer,4,7.4,18.5,31.4,6.9,Medium,4.7,9.1,0.1,8,6.2,3.6,9.81
574fb7d6-b012-4999-bac3-9b0f89aeb3fd,anaLYSt,16,22.8,79,34.1,9.8,High,18,4.2,1.45,5,6.2,9,3.59
1d2079cc-0e93-416e-b951-b8b546e1ef12,Developer,16,10,25.3,10.8,2,Medium,8.4,6.6,0.15,5,2.9,7.2,7.15
d33619a3-d435-4f7f-95d6-b53042461f70,Marketer,5,9.2,22.4,25.9,2.5,Medium,1,8.1,0.1,6,6.3,5.5,8.42
90ec49ed-71b7-4ae3-af0b-b090a9b41e9d,Writer,20,17.7,43,18.3,0.6,High,5.7,6.8,2.82,8,3.1,2.6,10
84d73697-a5a0-40cc-b3d3-49d2753659a6,Manager,10,2.7,10.9,23.8,1.3,Low,14.1,8.8,3.24,7,3.5,5.8,6.54
557fb98b-1f28-414b-849e-854a553e0d49,Developer,20,9.2,27.6,20.4,2,High,6.6,10.5,0.1,10,3.1,4,10
310239d2-d621-4c2f-9fb1-d882dac91cc1,Designer,11,8.6,28,10,2.7,Medium,2.1,7.9,2.07,1,6.8,9.3,5.59
01282b6f-9985-4ff4-b33a-169d5597c80c,Designer,15,8.3,34,28.4,3.7,High,7.3,5.9,2.08,7,3.9,2,10
b068c7ee-31e6-4d93-b44b-f8f681cc6f88,Writer,3,17.4,52.8,13.8,0.4,Medium,3.3,4.4,6.23,8,7,5.9,8.12
ce7134d6-d57b-46dd-aa92-97eb637df1c7,Developer,19,29.9,71.7,10,0.7,Low,2.4,5.4,2.63,6,5.9,5.4,6.84
d4ee2302-4ea9-4507-863a-abdfd23117bf,Marketer,6,8.6,20.3,22.7,4.3,Medium,3.3,9.4,0.1,5,5.1,5.9,8.13
24d49a84-f080-4fb7-993b-70977f5d22b4,Developer,20,15.9,35.2,14.1,1.2,Medium,4.2,5.2,2.06,4,4.2,5.9,8.1
bc5fa014-3482-40aa-bc20-a175525f0cbf,Developer,10,12.7,38.2,15.2,1.1,Medium,8.1,5.2,3.42,2,4.8,5.5,8.41
375085aa-486f-403f-86cb-3494f5428146,Designer,11,2,13.7,23.1,2.5,Low,5.4,7.2,1.11,7,6.8,8.4,4.63
b85d47a6-f787-4eaa-8240-19750b00e39e,Analyst,6,10,31.3,23.1,1.7,Medium,7.7,8.8,3.24,2,2.7,4.3,9.3
840823b6-449b-4ad6-a28b-5f9f124696de,Manager,14,0.2,0.6,28.5,0.8,Low,7.8,9.9,0.43,9,4.5,6.9,5.74
56382e10-9b87-4537-8ad6-90dd73f6ae67,Marketer,11,8.8,29.3,20.3,0.8,Medium,3.7,6.8,0.71,10,4.8,6.3,7.82
de0c5cec-aa42-44af-a41c-3bbbbd76f8ae,Developer,19,24.8,61.1,10,1.4,Medium,5.1,7.5,2.05,7,5,4.5,9.14
04045bf7-fa4f-4283-993e-e8f03c4127c9,Developer,20,18.4,47.1,18.3,1,High,8.1,11.6,4.45,7,5.4,1.8,10
95ea81ea-5150-4fa5-962b-ec51ca458245,designer,14,17.4,6.7,23.8,2.6,medium,4.2,8.5,1.75,7,7.1,6.4,1.91
a6577ab1-5ec0-4b11-833c-047bd2dc06e8,Analyst,9,17.4,37.4,16.1,1.6,Low,8.6,10,3.75,4,2.2,5.5,6.78
f4b69277-d82b-487e-9b5c-a8d763d3aa89,Analyst,18,15,57.7,13.8,2,Low,15.5,13.7,0.99,6,3.5,1.9,4.43
5601b1f8-a6eb-4136-85af-fd6e6f683ff9,Analyst,6,12.9,35.6,26.9,0.9,Medium,3.7,8.4,2.45,6,6,3.6,9.81
7bb294f7-5098-4d12-b564-29b033042174,marketer,2,17.3,34.4,19.5,9.3,Medium,18.8,15.9,3.51,8,5.3,8.8,5.46
6b34c572-c8b3-47be-927b-68fbf2506885,Writer,16,8,20.3,26.6,2,High,4.9,8.8,0.1,8,5.5,3.1,10
5fc8dc70-b326-445c-95c1-8212d0858104,Marketer,11,23.3,54.1,13.3,7.6,Low,7.5,4,1.76,7,1.2,6.4,4.25
0be07a14-267a-4d4e-a837-777e01efc5ad,Designer,10,6.9,23,21.8,0.8,Low,8.2,7.7,2.82,10,4.6,6.8,5.81
cf753e46-9f7a-4ea9-b841-45e6045c51d7,Developer,17,6.7,47.5,31.5,7.4,Medium,10.2,18.3,1.79,7,1.3,8.6,1.23
0f7c9e75-9cdc-4944-a9ff-e3b56e3dbd13,Manager,8,8,28.7,24.1,1.7,High,17.1,16.1,3.4,3,1.4,1,10
04c7dcab-4d12-4684-86c6-3bc2b2e408ca,Developer,4,14.2,40.4,11.3,2.6,Medium,1,5.5,3.97,6,6.1,7.9,6.64
ddfb1a9e-a877-4ede-81de-b91e18d98647,Designer,11,2.5,70.4,35.3,8.1,High,14.5,6.5,0.02,2,5.2,6.5,3.26
3c9aed36-1a73-4017-b544-418288f80766,Analyst,14,15.6,36.6,16.2,0.2,Medium,9.3,11,2.98,6,5.4,4.2,9.37
123346c4-ff4d-4034-add7-965e1947c379,Manager,4,5,8.9,21.9,5.2,Medium,15.6,12.2,0.1,4,3.4,3.9,9.6
30031017-0ed4-4980-bef2-2ca94a5dff98,Designer,11,4,8,25.3,3.1,High,1,7,0.1,3,5.1,5.4,10
f39144a7-ae18-4f38-8417-c582468acd9a,Developer,11,17.7,39.4,22.6,3.2,Low,6.9,8.8,2.99,10,5.7,4.2,7.73
5476a3c3-5620-4989-9759-fd7a32ac9ff3,Analyst,17,7.3,13.4,23.2,3,Low,4.4,6,0.1,6,6.1,7.3,5.44
9c8bffd9-1362-4067-a2a4-c7ee91511caa,Marketer,3,10,32.4,28.4,1,Low,1,4.2,2.6,9,7.5,6.2,6.26
992df784-67bc-4e2c-8e52-71fc55726785,Marketer,19,5.4,10.5,33.9,3.1,Low,1,5.3,2.51,2,4.6,5.9,6.47
41e8d0cb-df5e-407e-99cb-53dd067a1998,Manager,3,10.7,51.4,34.5,7.6,High,18.6,14.6,1.23,2,5.1,1.3,8.37
fd06d160-4344-4f7b-a234-de7aa67d8b42,Designer,9,21.1,34.9,12.5,5,High,4.5,2.2,4.26,6,3,2.8,4.52
2d43264e-5272-47e4-8e56-08902b861928,Manager,16,9.5,16.6,26.8,1.2,Low,12.6,7.1,2.86,10,4.3,3.8,8.03
b7e87b00-335e-4234-bce8-abe49debba9e,Developer,6,24.8,65.7,13.4,2.3,High,1,3.4,5.25,7,4.8,3.2,10
895b35d5-66ef-4dd7-9298-e26107bbcc01,Manager,10,6.3,22.7,18.1,2.8,Low,22.4,15.5,3.7,10,2.9,4.3,7.66
c8afe44f-1c6f-4f9e-9a1e-8a497291af3f,Manager,19,3.6,9.4,37.5,3.2,High,10.8,11.3,0.1,3,4.7,1,10
0db96818-1c83-49f7-bc88-61d7076b91ea,Analyst,12,20.5,53,11.8,3,High,9.1,6.7,4.1,3,5.5,2.7,10
b12edda7-dd6b-4ce7-9540-3447400be87c,Developer,7,22.1,69.4,10,2.2,High,6.4,12.7,4.5,5,6.7,3.4,10
269ae363-9bd2-4c3e-acaa-c566390d80c5,Developer,20,10.4,20.7,20.1,0.8,Medium,5.3,7.1,1.66,3,4.9,5.6,8.35
2a0b7b46-529f-4de9-9d15-bce8781ff1c1,Developer,3,19.2,50,16.5,2.1,High,8.1,12.4,4.34,7,2.1,2,10
b4a9cd9e-d382-42c0-a3c8-14d29233b026,Designer,1,2.1,5.1,24.2,4.8,Low,1.3,3.9,0.1,10,4,9.1,4.11
a52de4e2-ca95-4a57-8c7c-41e55c851af8,Analyst,1,11.7,28.5,25.5,0.7,High,3.8,5.8,1.95,9,5.1,2.8,10
5d2145eb-4e73-4680-b5f4-49588301695f,Analyst,18,3.7,27.2,18.3,1.7,LOW,13.4,17.5,4.57,2,7,8.4,5.85
9849d43b-90b8-4a0f-878f-0672fb42bf00,Marketer,12,14.8,34.2,15.6,0.7,Medium,5.8,6.1,4.14,4,4.2,5.5,8.42
70cd7886-49f2-45f7-9e60-8eabc20c4abc,Designer,20,5.2,19.2,26.2,2.8,Medium,4.9,11.7,1.35,3,4.9,5.4,8.48
a785ca9c-4d40-42f4-b573-a6f9c39ff9df,Designer,19,6.2,16.5,26.3,0.7,Medium,5.8,7.9,1.19,4,4.1,4.9,8.85
0054e33b-872f-4963-a881-bcd5e998117b,Designer,3,6.7,23.2,16.8,1,High,10.2,10.9,1.03,9,4.2,4.6,10
f1101668-aafc-4d8e-a5be-23e0cf0b9965,Analyst,17,13.6,30.2,26.3,1.6,Low,5.4,6,3.32,5,4.8,4.7,7.37
10b2defb-36f0-4f20-aca4-e34595b6a9fc,Designer,16,5.2,19,22.8,4.3,Medium,6,6.7,0.1,9,5.2,6,8.04
93dc0e32-0871-4132-9a20-744f32f41253,Designer,12,2.7,12.6,20.9,3.9,Low,3.3,4.5,0.1,6,5.2,9.3,3.96
50e78208-a890-49ce-8e7f-db11033bb22b,Developer,14,15.3,40,20.1,1.1,Medium,9.1,11.7,3.94,3,4.4,3.4,9.97
2ece05b6-af27-493d-8255-9b53703e6246,Manager,17,3.4,16.5,30.5,3.7,High,15.6,8.9,0.1,10,1.7,1,10
713baa04-b3ca-4ed1-8187-5270a2b71fb3,Developer,15,4.5,7.6,30.6,4.8,Low,3.3,7.9,0.1,5,4.5,6.4,6.1
dfe9d2a7-daf2-4c21-addd-032b07b7b522,Analyst,7,8.6,17.9,26.9,2.6,Low,5.4,8.9,0.13,7,4.9,5.8,6.55
77a57cd8-60e6-449a-895c-6ffe5589e383,Developer,9,11.8,33.9,26.4,1.7,High,5.6,9.3,4.57,3,3,2,10
5efb26ac-31e3-495f-a8d2-26fc752adadf,Developer,6,12.3,38.6,15.5,3.9,High,10.2,6.7,2.01,2,4.9,3.5,10
815a3d17-73e9-41a2-b625-1ec22a04a6d4,Manager,19,6.9,22.7,23.8,2.7,Low,9.9,10.2,0.75,9,4.8,5.8,6.54
40ca2af2-d62b-4799-ad10-2d13b67adba9,Developer,17,18.1,46.3,20.7,1.1,Low,6.3,9.5,4.63,9,4.7,4.7,7.36
98112b4f-c078-4040-842a-224b31759dc2,Developer,2,9.9,26.6,17.8,3.2,High,6.7,11,0.1,10,6.5,4.4,10
2387cdc4-379b-4af0-b992-ce7c9fbdc330,Designer,10,2.4,6.7,39.4,3.8,High,8.4,9.7,0.1,4,6.3,1,10
7f086444-c736-4474-8774-7fa30a6bb462,Manager,7,6.1,11.5,31.8,2.8,Medium,10.6,8.9,3.55,9,3.6,2.4,10
330007a6-9c08-494b-ac67-ddc7fb46f358,Developer,20,23.2,60,10,0.9,High,2.1,5.4,1.06,10,6.4,4.2,10
af2179f7-3717-4d31-a3b4-137f4a5138be,Designer,16,4.8,16.9,29.4,3,Medium,6.4,9.8,0.64,1,5.5,4.4,9.24
1fc04999-20b5-45bf-ab02-9b5ee3bea75a,Designer,3,5.4,55.8,14.2,5.1,Medium,3.7,5.2,3.79,3,6,1.4,4.21
dc203c7b-9182-4488-b106-dbb32ecbb5be,Analyst,10,9.2,20.4,27.8,0.9,Medium,4.4,7.4,0.78,6,5.7,4.2,9.38
4c8ab0a1-5259-43a0-9e87-0309427b1878,Analyst,10,13,33.1,11.4,2.8,Medium,1,2,3.41,10,4,8.2,6.42
09c7baa6-e4ea-4a10-971d-4d0b5fdd14bf,Developer,20,12,35,17.9,0.5,Low,6.4,7.4,1.93,3,3.6,6.9,5.73
adf0332f-8d0e-4fd6-b8b5-8dc38c1dd1fe,Writer,14,15.4,39.2,12.3,1.2,Low,8.5,9.2,4.78,8,5.4,7,5.67
c0ff7456-9f76-4dfa-951b-57b8fefc1f5e,Manager,17,1.8,0,38.4,1,Low,16.8,13.1,2.07,3,2.6,1.8,9.52
3ba20da9-e323-420d-9069-dafc3d4eaf46,Marketer,13,7.6,17.3,17.5,2,Low,3.6,6.6,4.25,6,6.1,8.8,4.32
4dc62d7c-0697-43b2-b651-4a6094ef3190,Developer,1,23.2,7.8,21.2,2.9,High,2.4,6.3,2.83,8,3.3,7.3,6.32
