Employee Id,Role,Experience Years ,Ai Tool Usage Hours Per Week,Tasks Automated Percent,Manual Work Hours Per Week,Learning Time Hours Per Week,Deadline Pressure Level,Meeting Hours Per Week,Collaboration Hours Per Week,Error Rate Percent,Task Complexity Score,Focus Hours Per Day,Work Life Balance Score,Burnout Risk Score,Efficiency Leverage,Deep Work Balance,Learning Zone,Employee Health Personal,Sustainability Rating,Performance Sustainability Index,Burnout Level,Experience range,AI Leverage,Employee Persona,Future Risk,Risk Category Column
9bea3cc2-902b-4d7d-8adc-b38f72bc3aab,Writer,14,17.0,45.9,16.9,7.40,Low,7.0,6.40,0.10,5.00,4.40,5.80,6.55,2.70,8.60,Growth,Efficient,10.59,41.22,Moderate,12-16,High AI,Star Performer,3.86,Monitor
e7678232-5d89-4e68-a7f2-1f9fbcdef584,Developer,9,18.5,50.2,21.7,1.80,Low,1.8,5.30,0.57,10.00,5.90,5.50,6.77,2.71,22.40,Risk,Efficient,10.33,40.08,Moderate,8-12,High AI,Star Performer,3.70,Monitor
643d9165-d7a6-4450-840f-c2a9b25ed164,Marketer,6,2.6,10.6,29.2,1.50,Low,1.8,2.70,3.18,1.00,6.10,7.60,5.22,4.08,26.00,Risk,Developing,2.65,78.10,Moderate,4-8,Low AI,Struggler,5.34,Critical
0d55258d-1f59-42d5-a8a8-27e51ac8e0d2,Designer,7,6.8,10.3,25.1,2.10,High,1.8,5.60,2.23,4.00,5.20,4.60,10.00,1.51,18.60,Stable,Hardworking,0.80,15.15,High,4-8,Medium AI,Struggler,1.99,Stable
736073ac-8b3b-4b1e-ac41-bd231beac81f,Analyst,3,5.9,0.8,24.3,7.70,Medium,6.5,1.70,2.12,7.00,4.60,3.20,7.24,0.14,14.80,Growth,Hardworking,0.12,1.87,Moderate,0-4,Medium AI,Steady Worker,1.84,Stable
3f1bdcf1-5f14-42e6-8025-1d0f3ada0a3a,Analyst,13,13.8,30.1,26.2,2.40,High,6.1,8.60,0.47,8.00,7.00,1.50,10.00,2.18,20.30,Stable,Hardworking,2.87,21.81,High,12-16,High AI,Struggler,1.32,Stable
205daa1c-17d6-4701-85fc-dce7fa0fff36,Analyst,11,7.8,29.7,23.2,0.20,Low,7.6,5.80,2.28,1.00,3.10,6.40,6.12,3.81,2.10,Risk,Developing,6.12,62.22,Moderate,8-12,Medium AI,Steady Worker,4.61,Monitor
f6ed1930-5809-49bc-a53b-f8db4a7f2e7d,Manager,9,4.6,22.1,31.2,0.60,Low,16.3,10.00,2.28,8.00,2.40,3.00,8.63,4.80,-14.30,Risk,Hardworking,2.29,55.67,High,8-12,Low AI,Struggler,3.23,Monitor
861c1a64-a4a6-4e57-998d-f41723719b29,Manager,13,7.1,17.1,24.3,2.00,High,17.9,12.00,0.80,6.00,1.80,1.00,10.00,2.41,-20.90,Stable,Hardworking,1.57,24.08,High,12-16,Medium AI,Struggler,1.26,Stable
aca92726-e632-43ed-abd1-fa823ef5c325,Manager,1,3.3,12.2,20.6,1.90,High,13.7,13.60,0.10,10.00,3.80,3.60,10.00,3.70,-8.30,Risk,Hardworking,1.21,36.97,High,0-4,Low AI,Struggler,2.56,Stable
6aaa8de5-4afb-4825-98fb-2dcad1dac088,Designer,3,2.6,2.2,20.9,8.80,High,16.0,13.20,0.96,3.00,4.40,6.70,5.91,0.85,-7.20,Growth,Developing,0.57,14.32,Moderate,0-4,Low AI,Steady Worker,3.58,Monitor
9eb68733-916b-43ec-8f56-b33a94aed95f,Manager,19,13.8,16.0,36.7,5.70,High,3.5,18.00,1.65,3.00,5.30,8.90,3.25,1.16,5.00,Growth,Developing,12.65,35.67,Low,16-20,High AI,Steady Worker,5.16,Critical
9c3c6921-9ca1-4c99-b1f4-9b494a7f2711,Marketer,16,0.1,10.5,30.1,0.50,Low,10.0,13.50,3.52,9.00,6.70,6.90,3.49,105.00,10.00,Risk,Developing,5.59,"3,008.60",Low,12-16,Low AI,Struggler,46.02,Critical
202568cb-2999-4c3d-a7df-01a57c73a190,Analyst,5,7.2,14.8,25.2,2.00,Medium,8.7,9.10,0.43,7.00,5.50,4.20,9.37,2.06,9.70,Stable,Hardworking,1.61,21.94,High,4-8,Medium AI,Struggler,2.27,Stable
bbbb8856-a371-4390-83b8-4c48acc77421,Manager,17,6.4,11.6,32.2,2.70,Medium,19.8,18.90,0.46,8.00,1.00,1.00,10.00,1.81,-33.70,Stable,Hardworking,1.11,18.13,High,16-20,Medium AI,Struggler,1.03,Stable
589cd525-d0bf-44ec-9e51-37fae6344eb5,Designer,19,15.3,22.8,24.8,2.80,Low,15.7,12.20,2.20,7.00,5.40,2.00,9.76,1.49,-0.90,Stable,Hardworking,1.87,15.27,High,16-20,High AI,Struggler,1.27,Stable
c2e72bea-2eef-432f-aebc-5f1b583de4c1,Manager,10,5.9,14.5,28.7,1.50,High,23.4,14.00,3.09,3.00,2.20,1.00,10.00,2.46,-26.40,Risk,Hardworking,1.00,24.58,High,8-12,Medium AI,Struggler,1.28,Stable
d14c6089-ea9b-4c59-a9fd-625ff30bf22d,Marketer,20,9.1,21.4,20.5,4.40,High,3.7,2.00,0.10,1.00,5.20,4.70,10.00,2.35,20.30,Stable,Hardworking,2.12,23.52,High,16-20,Medium AI,Struggler,2.35,Stable
9fa20cf7-81e7-4f0b-aaa9-edbbb2000ff5,Developer,6,17.6,46.3,19.6,1.20,Low,1.0,5.10,1.55,1.00,7.30,6.40,6.09,2.63,30.40,Risk,Efficient,10.55,43.20,Moderate,4-8,High AI,Star Performer,4.15,Monitor
71bdd8f8-9951-44ea-8b61-1642863604aa,Analyst,15,10.6,35.4,20.6,4.10,Medium,4.3,7.40,0.10,5.00,4.30,5.60,8.33,3.34,9.80,Stable,Hardworking,5.05,40.09,High,12-16,Medium AI,Toxic High Performer,3.52,Monitor
f6bc4837-5de4-43bc-aa93-1f00324904b3,Designer,20,15.2,39.4,30.7,3.30,Medium,11.1,17.10,1.37,10.00,4.50,4.40,5.90,2.59,-5.70,Stable,Developing,9.77,43.93,Moderate,16-20,High AI,Star Performer,3.59,Monitor
81d3d612-2cd6-4498-94b4-cf8a49aa9bff,Marketer,14,23.2,61.4,21.5,2.80,Low,5.7,15.90,2.58,1.00,1.70,6.30,8.66,2.65,-13.10,Stable,Risky,6.07,30.56,High,12-16,High AI,Toxic High Performer,3.35,Monitor
5ceeb689-0229-4241-be1b-64f9139e11c4,Marketer,14,19.4,65.8,22.7,7.30,High,15.8,17.10,2.78,3.00,5.30,6.30,9.47,3.39,-6.40,Growth,Risky,5.30,35.82,High,12-16,High AI,Toxic High Performer,3.41,Monitor
62832ded-8e71-4e0a-bc64-b545a0d2cee8,Analyst,6,9.6,15.8,38.0,0.80,Medium,1.0,7.60,3.89,7.00,6.40,2.30,10.00,1.65,23.40,Risk,Hardworking,0.97,16.46,High,4-8,Medium AI,Struggler,1.35,Stable
07edeb04-d140-483e-8f63-04948107af88,Designer,9,2.1,0.0,25.9,3.50,Medium,10.1,8.40,0.91,2.00,2.40,5.00,8.79,0.00,-6.50,Stable,Hardworking,0.00,0.00,High,8-12,Low AI,Struggler,1.86,Stable
85292bf8-fddc-4ef6-ab80-c71f9f8f2eff,Analyst,10,19.0,50.4,12.9,2.20,Medium,5.0,7.20,4.72,1.00,6.00,5.30,8.56,2.65,17.80,Stable,Risky,3.63,30.99,High,8-12,High AI,Toxic High Performer,3.08,Monitor
4b2a9ecc-b0e3-4bc2-87f6-46b293a6115f,Writer,16,20.7,63.4,17.3,3.20,Low,4.1,3.20,0.10,10.00,6.30,5.50,6.78,3.06,24.20,Stable,Efficient,13.65,45.17,Moderate,12-16,High AI,Star Performer,3.84,Monitor
3e805ee1-c494-4f7c-8ea7-d524f3a0dd77,Analyst,14,13.2,38.7,21.6,1.20,Medium,5.6,6.40,1.96,7.00,5.40,4.40,9.22,2.93,15.00,Risk,Hardworking,3.66,31.80,High,12-16,High AI,Toxic High Performer,2.73,Stable
1318f4e9-1a9b-4492-8288-0925916edf25,Designer,1,17.5,0.6,30.3,4.10,High,8.6,16.70,2.00,7.00,3.80,9.20,5.47,0.03,-6.30,Stable,Developing,0.16,0.63,Moderate,0-4,High AI,Steady Worker,4.13,Monitor
3d686680-f879-4c90-9b53-8c0c0d4e1e6a,Designer,15,5.3,17.0,23.3,0.80,Medium,9.4,9.30,0.96,5.00,4.80,5.00,8.78,3.21,5.30,Risk,Hardworking,1.99,36.53,High,12-16,Medium AI,Struggler,3.15,Monitor
a5625f92-eefa-4c8d-b69d-917a87cd79f6,Writer,14,9.0,14.8,19.0,1.00,High,4.7,7.50,2.14,2.00,4.00,4.80,10.00,1.64,7.80,Risk,Hardworking,1.16,16.44,High,12-16,Medium AI,Struggler,2.10,Stable
6ef5c54c-e18f-48dc-b019-636030e99e5b,Analyst,3,11.9,26.1,21.2,4.10,High,5.7,6.20,0.14,6.00,4.90,3.30,10.00,2.19,12.60,Stable,Hardworking,2.57,21.93,High,0-4,Medium AI,Struggler,1.87,Stable
bd44b7fc-07be-4b53-ae95-30f252c7c839,Manager,7,8.3,16.5,27.5,1.70,Low,8.0,9.30,0.87,5.00,5.30,5.10,7.08,1.99,9.20,Risk,Hardworking,3.01,28.08,Moderate,4-8,Medium AI,Steady Worker,3.20,Monitor
e1d0fafb-9829-4eb5-9f13-d588ffe8329d,Marketer,9,10.5,23.7,21.3,1.90,Low,4.8,8.50,0.61,8.00,7.10,6.80,5.80,2.26,22.20,Risk,Developing,6.62,38.92,Moderate,8-12,Medium AI,Steady Worker,4.20,Monitor
549be1d1-faec-4c2b-aae4-30123eca0a61,Manager,4,1.3,3.0,32.4,1.30,Low,7.9,10.20,1.91,10.00,3.90,5.60,6.70,2.31,1.40,Risk,Developing,0.54,34.44,Moderate,0-4,Low AI,Steady Worker,3.59,Monitor
ff2692de-9c5c-46c6-b6fc-c21f424f5ee9,Developer,20,16.9,41.7,21.0,1.40,High,3.4,7.50,0.10,10.00,6.20,2.70,10.00,2.47,20.10,Risk,Efficient,4.13,24.67,High,16-20,High AI,Toxic High Performer,1.80,Stable
e190d276-05ee-4c42-b09b-3558645c94e4,Manager,1,2.9,3.1,28.3,1.60,High,19.7,18.10,0.49,6.00,2.20,1.00,10.00,1.07,-26.80,Risk,Hardworking,0.29,10.69,High,0-4,Low AI,Struggler,0.73,Stable
cab163a4-6302-4aaf-b406-c01e4d8042ca,Developer,18,13.0,26.3,14.7,2.50,Medium,8.0,12.20,1.78,1.00,6.20,5.60,8.34,2.02,10.80,Stable,Hardworking,3.11,24.26,High,16-20,High AI,Struggler,2.99,Stable
7311a421-cb36-4e73-8da1-2c59c352c359,Designer,3,4.6,17.2,22.8,0.50,Medium,2.0,9.80,3.13,7.00,5.60,7.20,7.16,3.74,16.20,Risk,Hardworking,2.30,52.22,Moderate,0-4,Low AI,Struggler,4.51,Monitor
bc5a139f-6a38-40ff-bd5e-03ba70f453d9,Writer,16,23.2,62.5,10.0,4.30,Medium,7.8,8.00,0.10,4.00,5.50,4.20,9.36,2.69,11.70,Stable,Efficient,7.06,28.78,High,12-16,High AI,Toxic High Performer,2.53,Stable
fa685da3-7773-428f-9a04-0d0e4711c343,Analyst,18,18.6,47.9,21.5,0.30,Low,1.0,4.60,3.86,10.00,5.70,5.70,6.62,2.58,22.90,Risk,Risky,6.71,38.90,Moderate,16-20,High AI,Toxic High Performer,3.75,Monitor
854246fa-f46a-43c1-9c7c-b1f1cf0002e5,Designer,18,8.2,16.9,32.0,1.10,High,4.9,8.20,1.17,8.00,4.90,1.70,10.00,2.06,11.40,Risk,Hardworking,1.49,20.61,High,16-20,Medium AI,Struggler,1.33,Stable
e87ad19e-5843-4f40-b594-06cf285a1383,Designer,15,11.7,11.4,15.0,2.10,Low,2.0,2.40,3.29,9.00,1.30,9.20,3.56,0.97,2.10,Stable,Developing,6.04,27.37,Low,12-16,Medium AI,Struggler,5.08,Critical
aa03c18e-4448-4ebf-80d5-0d81037bbe61,Manager,2,13.2,22.1,25.0,4.70,Low,2.6,6.00,1.39,3.00,2.60,6.50,3.82,1.67,4.40,Stable,Developing,13.04,43.83,Low,0-4,High AI,Steady Worker,4.47,Monitor
638b04ef-b9bd-41d1-ac7e-6325cea19185,Designer,20,10.3,34.2,18.3,1.20,High,1.5,7.40,4.18,7.00,4.50,5.50,10.00,3.32,13.60,Risk,Hardworking,1.99,33.20,High,16-20,Medium AI,Struggler,2.98,Stable
6fa0fc15-8a4b-4acd-870a-161914d0fea4,Developer,20,14.1,33.1,31.6,3.60,High,1.0,5.60,1.25,9.00,7.00,1.30,10.00,2.35,28.40,Stable,Hardworking,2.90,23.48,High,16-20,High AI,Struggler,1.33,Stable
c2795231-5e97-41a4-9915-80037fe96170,Designer,4,2.9,6.5,30.0,1.00,High,8.5,10.10,0.20,4.00,4.70,2.70,10.00,2.24,4.90,Risk,Hardworking,0.64,22.41,High,0-4,Low AI,Struggler,1.71,Stable
8464f53f-d709-456a-a0f3-f154807a23e3,Developer,19,16.3,40.8,14.5,2.10,High,5.3,4.50,0.10,5.00,5.20,4.00,10.00,2.50,16.20,Stable,Efficient,4.04,25.03,High,16-20,High AI,Toxic High Performer,2.20,Stable
2605c72a-297b-4f46-a5e6-fdac13d409ee,Analyst,2,12.7,27.0,26.6,1.80,High,5.6,6.70,2.46,10.00,4.90,1.80,10.00,2.13,12.20,Risk,Hardworking,2.04,21.26,High,0-4,High AI,Struggler,1.39,Stable
97d3bd14-5d4d-480f-83ad-02300ebf4534,Marketer,14,12.4,29.3,24.5,0.90,High,5.0,9.00,1.17,4.00,4.80,2.50,10.00,2.36,10.00,Risk,Hardworking,2.59,23.63,High,12-16,High AI,Struggler,1.70,Stable
cd02c1c4-728b-441f-a4e6-378d223bb17b,Analyst,7,13.8,38.9,16.2,3.00,Low,7.3,6.20,1.80,3.00,4.50,6.70,5.89,2.82,9.00,Stable,Developing,9.19,47.86,Moderate,4-8,High AI,Star Performer,4.37,Monitor
47762e80-b17a-4de7-985a-690f1931ae51,Manager,4,9.7,17.7,25.2,2.50,Low,9.3,7.90,0.10,3.00,4.10,4.90,7.20,1.82,3.30,Stable,Hardworking,3.38,25.34,Moderate,0-4,Medium AI,Steady Worker,3.04,Monitor
6fe6e93d-bd9e-4f0a-a73c-89270211cbea,Manager,16,9.8,24.2,25.4,2.30,Medium,22.1,14.40,3.54,4.00,2.30,1.00,10.00,2.47,-25.00,Stable,Hardworking,1.56,24.69,High,12-16,Medium AI,Struggler,1.29,Stable
f5590a65-f000-47e0-a3c8-c51447c00d37,Designer,13,6.5,13.1,25.5,0.90,High,9.0,10.90,4.54,4.00,2.90,2.80,10.00,2.02,-5.40,Risk,Hardworking,0.72,20.15,High,12-16,Medium AI,Struggler,1.65,Stable
0fe1df8c-eb13-49ae-805b-392be0a08d0b,Analyst,6,6.1,16.6,27.8,2.40,High,3.9,8.40,2.54,9.00,4.40,3.60,10.00,2.72,9.70,Stable,Hardworking,1.24,27.21,High,4-8,Medium AI,Struggler,2.17,Stable
edf872bf-3487-4bc8-91e7-e9fae635639c,Analyst,8,12.0,26.0,25.6,1.40,High,6.4,8.40,3.85,4.00,4.60,2.00,10.00,2.17,8.20,Risk,Hardworking,1.60,21.67,High,4-8,Medium AI,Struggler,1.47,Stable
f33400bd-be31-4206-aafe-2858d9f7177c,Designer,15,15.3,39.5,13.6,0.40,Low,6.2,8.10,2.56,2.00,4.10,7.20,5.51,2.58,6.20,Risk,Developing,9.68,46.85,Moderate,12-16,High AI,Star Performer,4.54,Monitor
ffc95b77-3960-4b40-908f-1275ba5bbf91,Analyst,20,6.9,12.3,28.6,1.30,Medium,8.3,8.20,0.94,6.00,4.50,3.60,9.83,1.78,6.00,Risk,Hardworking,1.15,18.13,High,16-20,Medium AI,Struggler,1.84,Stable
489573ec-dcfc-4ecc-a9d8-4f0205cc1f9e,Analyst,11,4.8,9.5,33.5,1.50,High,6.6,7.70,0.81,5.00,4.60,1.80,10.00,1.98,8.70,Risk,Hardworking,0.87,19.79,High,8-12,Low AI,Struggler,1.33,Stable
46dbe86b-c33c-4038-83af-9853edfb639b,Developer,2,1.5,52.6,28.8,8.20,High,4.7,13.10,0.03,1.00,5.40,7.80,3.38,35.07,9.20,Growth,Efficient,45.90,"1,037.48",Low,0-4,Low AI,Star Performer,18.35,Critical
66fb9de3-373b-4926-a20f-f6c25fc12453,Manager,16,3.2,11.3,29.9,0.80,High,8.0,7.60,3.27,5.00,3.40,2.70,10.00,3.53,1.40,Risk,Hardworking,0.76,35.31,High,12-16,Low AI,Struggler,2.22,Stable
ccbacc3d-0668-4484-a237-b32d69bc0698,Marketer,18,0.7,0.0,24.0,1.70,Medium,3.8,3.40,2.21,3.00,4.60,7.40,7.01,0.00,15.80,Risk,Hardworking,0.00,0.00,Moderate,16-20,Low AI,Steady Worker,3.12,Monitor
1c1b964a-3733-4c20-a6d3-f9d50bbd8b78,Developer,4,15.6,38.9,13.8,4.50,Medium,1.5,4.00,1.81,3.00,5.20,6.80,7.45,2.49,20.50,Stable,Hardworking,5.74,33.47,Moderate,0-4,High AI,Star Performer,3.80,Monitor
a42b5694-0a3a-4710-942f-246318fce084,Writer,18,11.9,34.1,20.8,1.40,Medium,7.3,8.50,4.22,4.00,5.70,4.50,9.15,2.87,12.70,Risk,Hardworking,2.35,31.32,High,16-20,Medium AI,Struggler,2.75,Stable
62158c0f-0e48-4100-bdbb-1f9f0b4374fc,Manager,6,5.2,12.0,14.0,3.00,Low,8.1,14.10,3.79,8.00,6.90,7.10,7.88,2.31,12.30,Stable,Hardworking,1.20,29.29,Moderate,4-8,Medium AI,Struggler,3.69,Monitor
490f29b3-987c-4d1c-b9df-bc32e9ce02c8,Developer,20,14.7,38.7,25.7,0.50,Low,5.9,10.80,1.89,8.00,5.90,4.40,7.58,2.63,12.80,Risk,Hardworking,5.46,34.73,Moderate,16-20,High AI,Star Performer,3.10,Monitor
05656f4c-86a6-4d5b-8a14-39e1b89b930d,Manager,9,5.1,28.3,33.3,6.00,High,3.2,13.90,3.28,4.00,3.30,2.50,4.69,5.55,-0.60,Growth,Developing,8.65,118.32,Low,8-12,Medium AI,Struggler,4.56,Monitor
8f7109b7-42e1-4cf3-9b1c-2ee019f47b0b,Designer,11,21.2,37.6,29.7,3.10,Others,18.3,17.40,3.71,9.00,7.70,8.40,9.65,1.77,2.80,Stable,Hardworking,2.54,18.38,High,8-12,High AI,Toxic High Performer,3.33,Monitor
2e2cb3f7-b6b8-498e-af96-9f9afdca15aa,Designer,7,4.2,12.9,29.3,4.90,High,5.1,8.60,0.10,8.00,5.50,3.40,10.00,3.07,13.80,Stable,Hardworking,1.28,30.71,High,4-8,Low AI,Struggler,2.25,Stable
b0f538be-aaa0-4571-815b-62968050e0a3,Marketer,3,13.3,39.9,17.0,0.90,Medium,1.0,4.20,1.83,10.00,5.50,6.70,7.53,3.00,22.30,Risk,Hardworking,5.75,39.84,Moderate,0-4,High AI,Star Performer,3.95,Monitor
e86a2ceb-e783-435f-9838-2bb34f9c91a3,Designer,9,7.0,11.0,30.9,0.50,Medium,3.8,6.20,0.46,3.00,4.40,4.10,9.45,1.57,12.00,Risk,Hardworking,1.18,16.63,High,8-12,Medium AI,Struggler,2.02,Stable
d6f75712-b158-4290-9f1a-913347ce90b8,Analyst,4,3.4,9.4,28.8,1.70,Low,5.2,13.00,3.75,10.00,3.70,6.60,5.94,2.76,0.30,Risk,Developing,1.67,46.54,Moderate,0-4,Low AI,Struggler,4.30,Monitor
a9542391-6e05-4c9a-ac9f-78c1d7f49254,Designer,3,17.1,51.2,25.7,0.20,High,14.2,3.10,0.43,9.00,2.60,3.40,1.77,2.99,-4.30,Risk,Efficient,156.40,169.16,Low,0-4,High AI,Star Performer,4.69,Monitor
d560905d-23c3-4c60-89c3-bb7acd0ed1a7,Developer,11,13.1,34.5,23.0,0.50,High,1.0,11.80,1.50,10.00,7.50,3.70,10.00,2.63,24.70,Risk,Hardworking,2.93,26.34,High,8-12,High AI,Struggler,2.16,Stable
4bd6b9a4-d588-4a35-9a30-dcf50e45644c,Manager,18,5.8,14.9,30.7,1.80,High,10.5,11.40,1.21,5.00,5.30,1.20,10.00,2.57,4.60,Risk,Hardworking,1.31,25.69,High,16-20,Medium AI,Struggler,1.39,Stable
a0586811-b732-41c9-9cd3-67c933688cc0,Designer,20,9.0,22.3,21.8,1.50,High,1.0,10.20,0.94,3.00,6.30,5.10,10.00,2.48,20.30,Risk,Hardworking,2.02,24.78,High,16-20,Medium AI,Struggler,2.52,Stable
19a7671e-87b8-4ddf-bdd1-9075c9821660,Analyst,13,14.6,34.0,18.6,3.50,High,3.0,7.20,1.21,1.00,7.20,3.90,10.00,2.33,25.80,Stable,Hardworking,2.99,23.29,High,12-16,High AI,Struggler,2.10,Stable
9ba90db1-2fd9-4615-95e6-75260f6ac539,Developer,14,17.6,42.0,12.4,0.90,Low,1.8,4.90,4.96,7.00,5.30,8.00,4.91,2.39,19.80,Risk,Risky,8.78,48.60,Low,12-16,High AI,Toxic High Performer,4.88,Critical
364ed3f9-4c0f-46d4-8f77-fe27748929e0,Analyst,15,11.9,38.8,12.3,9.10,Medium,9.7,9.80,3.21,1.00,7.70,9.90,1.78,3.26,19.00,Overload,Developing,83.15,183.17,Low,12-16,Medium AI,Toxic High Performer,6.74,Critical
8dc864d2-b917-46e1-b281-13f7d1068194,Designer,17,1.3,13.0,25.1,1.80,High,3.5,7.90,0.84,10.00,5.70,5.50,10.00,10.00,17.10,Risk,Hardworking,1.19,100.00,,16-20,Low AI,Struggler,5.65,Critical
5038f484-b4cf-4994-bd23-e70f824dfc26,Writer,11,15.0,31.1,30.1,2.80,Low,2.6,8.20,1.58,4.00,5.90,4.10,7.81,2.07,18.70,Stable,Hardworking,4.29,26.55,Moderate,8-12,High AI,Steady Worker,2.72,Stable
15961b57-5ee1-413e-8297-6d343605c2f8,Manager,19,2.3,10.1,27.7,3.40,Low,18.8,13.50,1.36,5.00,1.40,3.80,8.03,4.39,-25.30,Stable,Hardworking,1.35,54.69,High,16-20,Low AI,Struggler,3.49,Monitor
110d6306-9e8d-4857-9053-8bea4f1305de,Marketer,4,11.9,20.7,23.0,2.40,High,3.1,3.70,4.06,3.00,4.60,3.50,10.00,1.74,16.20,Stable,Hardworking,1.23,17.39,High,0-4,Medium AI,Struggler,1.75,Stable
c561d007-24dd-4d31-8b9b-5232f11ab955,Developer,2,12.0,36.9,18.6,1.20,Medium,7.2,7.60,5.20,4.00,6.00,5.00,8.77,3.08,15.20,Risk,Hardworking,2.30,35.06,High,0-4,Medium AI,Toxic High Performer,3.10,Monitor
60c6faa2-12e6-4284-9de1-59a8d907a92e,Analyst,1,8.5,19.8,16.1,0.70,High,14.1,10.20,2.36,1.00,3.10,3.30,10.00,2.33,-8.80,Risk,Hardworking,1.51,23.29,High,0-4,Medium AI,Struggler,1.92,Stable
8f2fc9f7-7e3e-4037-b3c5-9e740b781d18,Analyst,6,9.8,17.5,28.0,0.80,High,1.1,4.10,2.82,6.00,6.60,3.30,10.00,1.79,27.80,Risk,Hardworking,1.26,17.86,High,4-8,Medium AI,Struggler,1.70,Stable
0b1f551d-a85e-467c-a1d7-0a05cd72e5e1,Developer,7,9.2,25.4,30.1,2.20,Medium,3.4,9.00,0.10,5.00,6.20,3.80,9.66,2.76,18.60,Stable,Hardworking,2.69,28.58,High,4-8,Medium AI,Struggler,2.35,Stable
b7b03dd7-6ae2-4540-92e1-11e00c91c918,Developer,17,13.8,35.3,13.8,4.40,High,5.7,9.30,0.10,3.00,4.50,4.70,10.00,2.56,7.50,Stable,Hardworking,3.49,25.58,High,16-20,High AI,Toxic High Performer,2.43,Stable
73cc06ac-e26f-4e00-bc01-44183584fc35,Manager,9,6.4,18.0,27.3,0.10,Medium,16.7,16.50,2.43,7.00,4.80,1.90,10.00,2.81,-9.20,Risk,Hardworking,1.36,28.13,High,8-12,Medium AI,Struggler,1.70,Stable
30400881-e04d-468d-9c93-88517f09963d,Developer,18,19.0,33.9,20.2,5.30,High,6.3,7.60,0.10,5.00,5.10,1.60,10.00,1.78,11.60,Growth,Hardworking,3.36,17.84,High,16-20,High AI,Struggler,1.19,Stable
86b0b91e-464c-485f-a12e-f82bce4f06da,Analyst,8,11.0,30.2,18.7,4.30,Medium,6.5,8.50,2.38,2.00,4.80,5.40,8.47,2.75,9.00,Stable,Hardworking,3.21,32.41,High,4-8,Medium AI,Struggler,3.18,Monitor
80a276c2-5ecd-4373-8289-34bb8b740a3b,Developer,14,14.4,39.5,25.5,3.10,High,1.0,2.00,1.98,10.00,5.40,2.80,10.00,2.74,24.00,Stable,Hardworking,3.17,27.43,High,12-16,High AI,Toxic High Performer,1.94,Stable
a5a0f2a2-ed18-434e-bacc-69390817d4e5,Analyst,2,1.8,28.5,24.3,1.50,Medium,8.3,17.70,0.73,4.00,7.50,6.40,8.06,15.83,11.50,Risk,Hardworking,4.07,196.44,High,0-4,Low AI,Struggler,8.84,Critical
6ec23d9b-1ad1-46d4-a165-8c8213f0f442,Manager,20,0.0,0.0,38.7,0.10,High,18.3,15.70,3.32,10.00,1.30,1.00,10.00,0.00,-27.50,Risk,Hardworking,0.00,0.00,High,16-20,Low AI,Struggler,0.30,Stable
5e46193c-8954-4e94-ab4a-95b7a4c7f367,Analyst,17,7.3,17.5,29.0,2.80,Low,2.0,5.10,0.95,8.00,4.80,6.40,6.10,2.40,16.90,Stable,Developing,4.26,39.30,Moderate,16-20,Medium AI,Steady Worker,4.05,Monitor
a33ec8c9-3c73-49bd-a2cb-63e8c9fb0d88,Marketer,19,2.2,33.4,30.7,5.40,High,4.1,17.30,1.19,4.00,7.80,3.20,8.44,15.18,17.60,Growth,Hardworking,4.13,179.88,High,16-20,Low AI,Struggler,7.50,Critical
c039c607-129d-4997-9685-98d3ea600f20,Manager,14,13.7,3.4,38.4,4.30,Medium,19.3,12.30,4.55,9.00,7.80,3.30,6.62,0.25,7.40,Stable,Developing,0.42,3.75,,12-16,High AI,Struggler,2.10,Stable
5f07e312-13c1-491b-bb63-a8f643d26396,Developer,12,16.8,48.0,22.9,1.40,Medium,2.8,6.40,1.68,10.00,4.20,3.90,9.60,2.86,11.80,Risk,Efficient,4.33,29.76,High,8-12,High AI,Toxic High Performer,2.43,Stable
70eca258-f783-4684-9f1d-56152f5da419,Marketer,8,15.8,40.5,16.5,0.50,Medium,7.4,6.40,2.35,9.00,2.10,4.60,9.08,2.56,-3.30,Risk,Risky,3.76,28.23,High,4-8,High AI,Toxic High Performer,2.68,Stable
4b88b816-47e7-42c1-a912-d09402b01e30,Manager,10,4.6,70.4,27.4,9.10,Low,16.7,1.80,0.75,8.00,3.50,6.40,2.19,15.30,-1.00,Overload,Efficient,135.78,698.83,Low,8-12,Low AI,Star Performer,10.38,Critical
adf2de69-9e16-4154-b8ea-47cfea15e193,Manager,14,5.6,10.0,27.4,0.30,Medium,29.7,18.20,4.03,9.00,1.30,1.00,10.00,1.79,-41.40,Risk,Hardworking,0.60,17.86,High,12-16,Medium AI,Struggler,1.01,Stable
518c12d0-2d6b-4e5c-a72b-aef456faffd9,Designer,12,6.5,20.4,22.5,3.00,High,3.7,8.70,1.23,1.00,6.20,4.80,10.00,3.14,18.60,Stable,Hardworking,1.79,31.38,High,8-12,Medium AI,Struggler,2.70,Stable
36cae21a-ca82-4881-85b9-fd3864d3102f,Analyst,17,18.9,53.2,10.0,0.40,High,9.3,12.10,4.40,7.00,1.00,3.40,10.00,2.81,-16.40,Risk,Risky,2.98,28.15,High,16-20,High AI,Toxic High Performer,2.15,Stable
